date,item,Wholesale_Pettah,Wholesale_Dambulla,Retail_Pettah,Retail_Dambulla,Retail_Narahenpita,year,month,month_name,day,day_of_week,day_name,week_of_year,quarter,is_weekend,avg_wholesale_price,avg_retail_price,price_spread,is_crisis_period
2026-01-30,Cabbage,180.0,,230.0,,360.0,2026,1,January,30,4,Friday,5,1,0,180.0,295.0,115.0,0
2026-02-02,Cabbage,170.0,,220.0,,400.0,2026,2,February,2,0,Monday,6,1,0,170.0,310.0,140.0,0
2026-02-03,Cabbage,170.0,,220.0,,360.0,2026,2,February,3,1,Tuesday,6,1,0,170.0,290.0,120.0,0
2026-02-05,Cabbage,170.0,,220.0,,360.0,2026,2,February,5,3,Thursday,6,1,0,170.0,290.0,120.0,0
2026-02-06,Cabbage,150.0,,200.0,,360.0,2026,2,February,6,4,Friday,6,1,0,150.0,280.0,130.0,0
2026-02-09,Cabbage,170.0,,220.0,,320.0,2026,2,February,9,0,Monday,7,1,0,170.0,270.0,100.0,0
2026-02-10,Cabbage,170.0,,220.0,,320.0,2026,2,February,10,1,Tuesday,7,1,0,170.0,270.0,100.0,0
2026-02-11,Cabbage,170.0,,220.0,,320.0,2026,2,February,11,2,Wednesday,7,1,0,170.0,270.0,100.0,0
2026-02-12,Cabbage,150.0,,200.0,,320.0,2026,2,February,12,3,Thursday,7,1,0,150.0,260.0,110.0,0
2026-02-13,Cabbage,170.0,,220.0,,320.0,2026,2,February,13,4,Friday,7,1,0,170.0,270.0,100.0,0
2026-02-16,Cabbage,130.0,,180.0,,320.0,2026,2,February,16,0,Monday,8,1,0,130.0,250.0,120.0,0
2026-02-17,Cabbage,130.0,,170.0,,320.0,2026,2,February,17,1,Tuesday,8,1,0,130.0,245.0,115.0,0
2026-02-18,Cabbage,130.0,,170.0,,320.0,2026,2,February,18,2,Wednesday,8,1,0,130.0,245.0,115.0,0
2026-02-19,Cabbage,120.0,,170.0,,320.0,2026,2,February,19,3,Thursday,8,1,0,120.0,245.0,125.0,0
2026-02-20,Cabbage,120.0,,170.0,,320.0,2026,2,February,20,4,Friday,8,1,0,120.0,245.0,125.0,0
2026-02-23,Cabbage,120.0,,170.0,,360.0,2026,2,February,23,0,Monday,9,1,0,120.0,265.0,145.0,0
2026-02-24,Cabbage,100.0,,150.0,,320.0,2026,2,February,24,1,Tuesday,9,1,0,100.0,235.0,135.0,0
2026-02-25,Cabbage,120.0,,170.0,,320.0,2026,2,February,25,2,Wednesday,9,1,0,120.0,245.0,125.0,0
2026-02-26,Cabbage,100.0,,150.0,,280.0,2026,2,February,26,3,Thursday,9,1,0,100.0,215.0,115.0,0
2026-02-27,Cabbage,100.0,,150.0,,280.0,2026,2,February,27,4,Friday,9,1,0,100.0,215.0,115.0,0
2026-03-03,Cabbage,120.0,,170.0,,360.0,2026,3,March,3,1,Tuesday,10,1,0,120.0,265.0,145.0,0
2026-03-04,Cabbage,120.0,,170.0,,360.0,2026,3,March,4,2,Wednesday,10,1,0,120.0,265.0,145.0,0
2026-03-05,Cabbage,180.0,,230.0,,280.0,2026,3,March,5,3,Thursday,10,1,0,180.0,255.0,75.0,0
2026-03-06,Cabbage,180.0,,230.0,,360.0,2026,3,March,6,4,Friday,10,1,0,180.0,295.0,115.0,0
2026-03-09,Cabbage,150.0,,200.0,,320.0,2026,3,March,9,0,Monday,11,1,0,150.0,260.0,110.0,0
2026-03-10,Cabbage,150.0,,200.0,,320.0,2026,3,March,10,1,Tuesday,11,1,0,150.0,260.0,110.0,0
2026-03-11,Cabbage,150.0,,200.0,,280.0,2026,3,March,11,2,Wednesday,11,1,0,150.0,240.0,90.0,0
2026-03-12,Cabbage,150.0,,200.0,,280.0,2026,3,March,12,3,Thursday,11,1,0,150.0,240.0,90.0,0
2026-03-13,Cabbage,150.0,,200.0,,320.0,2026,3,March,13,4,Friday,11,1,0,150.0,260.0,110.0,0
2026-03-16,Cabbage,100.0,,150.0,,280.0,2026,3,March,16,0,Monday,12,1,0,100.0,215.0,115.0,0
2026-03-17,Cabbage,100.0,,150.0,,320.0,2026,3,March,17,1,Tuesday,12,1,0,100.0,235.0,135.0,0
2026-03-18,Cabbage,100.0,,150.0,,340.0,2026,3,March,18,2,Wednesday,12,1,0,100.0,245.0,145.0,0
2026-03-19,Cabbage,100.0,,150.0,,320.0,2026,3,March,19,3,Thursday,12,1,0,100.0,235.0,135.0,0
2026-03-20,Cabbage,100.0,,150.0,,320.0,2026,3,March,20,4,Friday,12,1,0,100.0,235.0,135.0,0
2026-03-23,Cabbage,120.0,,170.0,,320.0,2026,3,March,23,0,Monday,13,1,0,120.0,245.0,125.0,0
2026-03-24,Cabbage,120.0,,170.0,,320.0,2026,3,March,24,1,Tuesday,13,1,0,120.0,320.0,200.0,0
2026-03-25,Cabbage,100.0,,150.0,,320.0,2026,3,March,25,2,Wednesday,13,1,0,100.0,235.0,135.0,0
2026-03-26,Cabbage,100.0,,150.0,,320.0,2026,3,March,26,3,Thursday,13,1,0,100.0,235.0,135.0,0
2026-03-27,Cabbage,100.0,,150.0,,320.0,2026,3,March,27,4,Friday,13,1,0,100.0,235.0,135.0,0
2026-03-30,Cabbage,100.0,,150.0,,320.0,2026,3,March,30,0,Monday,14,1,0,100.0,235.0,135.0,0
2026-03-31,Cabbage,100.0,,150.0,,340.0,2026,3,March,31,1,Tuesday,14,1,0,100.0,245.0,145.0,0
2026-04-02,Cabbage,100.0,,150.0,,340.0,2026,4,April,2,3,Thursday,14,2,0,100.0,245.0,145.0,0
2026-04-06,Cabbage,100.0,,150.0,,320.0,2026,4,April,6,0,Monday,15,2,0,100.0,235.0,135.0,0
2026-04-07,Cabbage,100.0,,130.0,,320.0,2026,4,April,7,1,Tuesday,15,2,0,100.0,225.0,125.0,0
2026-04-08,Cabbage,100.0,,130.0,,280.0,2026,4,April,8,2,Wednesday,15,2,0,100.0,205.0,125.0,0
2026-04-09,Cabbage,100.0,,130.0,,280.0,2026,4,April,9,3,Thursday,15,2,0,100.0,205.0,125.0,0
2026-04-10,Cabbage,100.0,,130.0,,280.0,2026,4,April,10,4,Friday,15,2,0,100.0,205.0,125.0,0
2026-04-16,Cabbage,100.0,,130.0,,280.0,2026,4,April,16,3,Thursday,16,2,0,100.0,205.0,125.0,0
2026-04-17,Cabbage,100.0,,130.0,,280.0,2026,4,April,17,4,Friday,16,2,0,100.0,205.0,125.0,0
2026-04-20,Cabbage,100.0,,150.0,,280.0,2026,4,April,20,0,Monday,17,2,0,100.0,215.0,115.0,0
2026-04-21,Cabbage,100.0,,150.0,,280.0,2026,4,April,21,1,Tuesday,17,2,0,100.0,215.0,115.0,0
2026-04-22,Cabbage,120.0,,170.0,,280.0,2026,4,April,22,2,Wednesday,17,2,0,120.0,225.0,105.0,0
2026-04-23,Cabbage,120.0,,170.0,,260.0,2026,4,April,23,3,Thursday,17,2,0,120.0,215.0,95.0,0
2026-04-24,Cabbage,100.0,,150.0,,280.0,2026,4,April,24,4,Friday,17,2,0,100.0,215.0,115.0,0
2026-04-27,Cabbage,100.0,,130.0,,280.0,2026,4,April,27,0,Monday,18,2,0,100.0,205.0,105.0,0
2026-04-28,Cabbage,100.0,,150.0,,280.0,2026,4,April,28,1,Tuesday,18,2,0,100.0,215.0,115.0,0
2026-04-29,Cabbage,100.0,,120.0,,280.0,2026,4,April,29,2,Wednesday,18,2,0,100.0,200.0,100.0,0
2026-04-30,Cabbage,100.0,,120.0,,280.0,2026,4,April,30,3,Thursday,18,2,0,100.0,200.0,100.0,0
2026-05-04,Cabbage,100.0,,120.0,,280.0,2026,5,May,4,0,Monday,19,2,0,100.0,200.0,100.0,0
2026-05-05,Cabbage,100.0,,120.0,,360.0,2026,5,May,5,1,Tuesday,19,2,0,100.0,240.0,100.0,0
2026-05-06,Cabbage,100.0,,140.0,,360.0,2026,5,May,6,2,Wednesday,19,2,0,100.0,250.0,100.0,0
2026-05-07,Cabbage,100.0,,100.0,,360.0,2026,5,May,7,3,Thursday,19,2,0,100.0,230.0,100.0,0
2026-05-08,Cabbage,100.0,,100.0,,280.0,2026,5,May,8,4,Friday,19,2,0,100.0,190.0,100.0,0
2026-05-11,Cabbage,100.0,,120.0,,320.0,2026,5,May,11,0,Monday,20,2,0,100.0,220.0,100.0,0
2023-01-02,Carrot,250.0,,300.0,,360.0,2023,1,January,2,0,Monday,1,1,0,250.0,330.0,80.0,0
2023-01-03,Carrot,250.0,,300.0,,360.0,2023,1,January,3,1,Tuesday,1,1,0,250.0,330.0,80.0,0
2023-01-04,Carrot,220.0,,260.0,,400.0,2023,1,January,4,2,Wednesday,1,1,0,220.0,330.0,110.0,0
2023-01-05,Carrot,220.0,,260.0,,320.0,2023,1,January,5,3,Thursday,1,1,0,220.0,290.0,70.0,0
2023-01-09,Carrot,180.0,,220.0,,320.0,2023,1,January,9,0,Monday,2,1,0,180.0,270.0,90.0,0
2023-01-10,Carrot,180.0,,220.0,,280.0,2023,1,January,10,1,Tuesday,2,1,0,180.0,250.0,70.0,0
2023-01-11,Carrot,180.0,,220.0,,300.0,2023,1,January,11,2,Wednesday,2,1,0,180.0,260.0,80.0,0
2023-01-12,Carrot,200.0,,250.0,,280.0,2023,1,January,12,3,Thursday,2,1,0,200.0,265.0,65.0,0
2023-01-13,Carrot,200.0,,250.0,,300.0,2023,1,January,13,4,Friday,2,1,0,200.0,275.0,75.0,0
2023-01-17,Carrot,150.0,,200.0,,240.0,2023,1,January,17,1,Tuesday,3,1,0,150.0,220.0,70.0,0
2023-01-18,Carrot,150.0,,200.0,,240.0,2023,1,January,18,2,Wednesday,3,1,0,150.0,220.0,70.0,0
2023-01-19,Carrot,150.0,,200.0,,240.0,2023,1,January,19,3,Thursday,3,1,0,150.0,220.0,70.0,0
2023-01-20,Carrot,150.0,,200.0,,260.0,2023,1,January,20,4,Friday,3,1,0,150.0,230.0,80.0,0
2023-01-23,Carrot,150.0,,200.0,,180.0,2023,1,January,23,0,Monday,4,1,0,150.0,190.0,40.0,0
2023-01-24,Carrot,150.0,,200.0,,240.0,2023,1,January,24,1,Tuesday,4,1,0,150.0,220.0,70.0,0
2023-01-25,Carrot,150.0,,200.0,,240.0,2023,1,January,25,2,Wednesday,4,1,0,150.0,220.0,70.0,0
2023-01-26,Carrot,150.0,,200.0,,240.0,2023,1,January,26,3,Thursday,4,1,0,150.0,220.0,70.0,0
2023-01-27,Carrot,150.0,,200.0,,260.0,2023,1,January,27,4,Friday,4,1,0,150.0,230.0,80.0,0
2023-01-30,Carrot,150.0,,200.0,,240.0,2023,1,January,30,0,Monday,5,1,0,150.0,220.0,70.0,0
2023-01-31,Carrot,150.0,,200.0,,200.0,2023,1,January,31,1,Tuesday,5,1,0,150.0,200.0,50.0,0
2023-02-01,Carrot,120.0,,160.0,,200.0,2023,2,February,1,2,Wednesday,5,1,0,120.0,180.0,60.0,0
2023-02-01,Carrot,120.0,,160.0,,200.0,2023,2,February,1,2,Wednesday,5,1,0,120.0,180.0,60.0,0
2023-02-02,Carrot,120.0,,160.0,,160.0,2023,2,February,2,3,Thursday,5,1,0,120.0,160.0,40.0,0
2023-02-03,Carrot,120.0,,160.0,,160.0,2023,2,February,3,4,Friday,5,1,0,120.0,160.0,40.0,0
2023-02-06,Carrot,140.0,,180.0,,240.0,2023,2,February,6,0,Monday,6,1,0,140.0,210.0,70.0,0
2023-02-07,Carrot,120.0,,160.0,,240.0,2023,2,February,7,1,Tuesday,6,1,0,120.0,200.0,80.0,0
2023-02-08,Carrot,120.0,,160.0,,200.0,2023,2,February,8,2,Wednesday,6,1,0,120.0,180.0,60.0,0
2023-02-09,Carrot,120.0,,160.0,,220.0,2023,2,February,9,3,Thursday,6,1,0,120.0,190.0,70.0,0
2023-02-10,Carrot,100.0,,140.0,,200.0,2023,2,February,10,4,Friday,6,1,0,100.0,170.0,70.0,0
2023-02-13,Carrot,120.0,,160.0,,200.0,2023,2,February,13,0,Monday,7,1,0,120.0,180.0,60.0,0
2023-02-14,Carrot,120.0,,160.0,,220.0,2023,2,February,14,1,Tuesday,7,1,0,120.0,190.0,70.0,0
2023-02-15,Carrot,100.0,,140.0,,240.0,2023,2,February,15,2,Wednesday,7,1,0,100.0,190.0,90.0,0
2023-02-16,Carrot,140.0,,180.0,,240.0,2023,2,February,16,3,Thursday,7,1,0,140.0,210.0,70.0,0
2023-02-17,Carrot,150.0,,200.0,,240.0,2023,2,February,17,4,Friday,7,1,0,150.0,220.0,70.0,0
2023-02-20,Carrot,120.0,,160.0,,240.0,2023,2,February,20,0,Monday,8,1,0,120.0,200.0,80.0,0
2023-02-21,Carrot,120.0,,160.0,,200.0,2023,2,February,21,1,Tuesday,8,1,0,120.0,180.0,60.0,0
2023-02-22,Carrot,140.0,,180.0,,240.0,2023,2,February,22,2,Wednesday,8,1,0,140.0,210.0,70.0,0
2023-02-23,Carrot,140.0,,180.0,,200.0,2023,2,February,23,3,Thursday,8,1,0,140.0,190.0,50.0,0
2023-02-24,Carrot,100.0,,140.0,,220.0,2023,2,February,24,4,Friday,8,1,0,100.0,180.0,80.0,0
2023-02-27,Carrot,120.0,,160.0,,240.0,2023,2,February,27,0,Monday,9,1,0,120.0,200.0,80.0,0
2023-02-28,Carrot,120.0,,160.0,,240.0,2023,2,February,28,1,Tuesday,9,1,0,120.0,200.0,80.0,0
2023-03-01,Carrot,120.0,,160.0,,240.0,2023,3,March,1,2,Wednesday,9,1,0,120.0,200.0,80.0,0
2023-03-02,Carrot,120.0,,160.0,,240.0,2023,3,March,2,3,Thursday,9,1,0,120.0,200.0,80.0,0
2023-03-03,Carrot,120.0,,160.0,,260.0,2023,3,March,3,4,Friday,9,1,0,120.0,210.0,90.0,0
2023-03-07,Carrot,120.0,,160.0,,200.0,2023,3,March,7,1,Tuesday,10,1,0,120.0,180.0,60.0,0
2023-03-08,Carrot,120.0,,160.0,,200.0,2023,3,March,8,2,Wednesday,10,1,0,120.0,180.0,60.0,0
2023-03-09,Carrot,100.0,,140.0,,200.0,2023,3,March,9,3,Thursday,10,1,0,100.0,170.0,70.0,0
2023-03-10,Carrot,100.0,,140.0,,200.0,2023,3,March,10,4,Friday,10,1,0,100.0,170.0,70.0,0
2023-03-13,Carrot,100.0,,140.0,,180.0,2023,3,March,13,0,Monday,11,1,0,100.0,160.0,60.0,0
2023-03-14,Carrot,100.0,,140.0,,180.0,2023,3,March,14,1,Tuesday,11,1,0,100.0,160.0,60.0,0
2023-03-15,Carrot,100.0,,140.0,,180.0,2023,3,March,15,2,Wednesday,11,1,0,100.0,160.0,60.0,0
2023-03-16,Carrot,100.0,,140.0,,200.0,2023,3,March,16,3,Thursday,11,1,0,100.0,170.0,70.0,0
2023-03-17,Carrot,100.0,,140.0,,160.0,2023,3,March,17,4,Friday,11,1,0,100.0,150.0,50.0,0
2023-03-20,Carrot,100.0,,140.0,,180.0,2023,3,March,20,0,Monday,12,1,0,100.0,160.0,60.0,0
2023-03-21,Carrot,100.0,,140.0,,200.0,2023,3,March,21,1,Tuesday,12,1,0,100.0,170.0,70.0,0
2023-03-22,Carrot,100.0,,140.0,,160.0,2023,3,March,22,2,Wednesday,12,1,0,100.0,150.0,50.0,0
2023-03-23,Carrot,100.0,,140.0,,160.0,2023,3,March,23,3,Thursday,12,1,0,100.0,150.0,50.0,0
2023-03-24,Carrot,100.0,,120.0,,160.0,2023,3,March,24,4,Friday,12,1,0,100.0,140.0,40.0,0
2023-03-27,Carrot,100.0,,140.0,,160.0,2023,3,March,27,0,Monday,13,1,0,100.0,150.0,50.0,0
2023-03-28,Carrot,100.0,,140.0,,200.0,2023,3,March,28,1,Tuesday,13,1,0,100.0,170.0,70.0,0
2023-03-29,Carrot,100.0,,140.0,,180.0,2023,3,March,29,2,Wednesday,13,1,0,100.0,160.0,60.0,0
2023-03-30,Carrot,120.0,,160.0,,200.0,2023,3,March,30,3,Thursday,13,1,0,120.0,180.0,60.0,0
2023-03-31,Carrot,120.0,,160.0,,180.0,2023,3,March,31,4,Friday,13,1,0,120.0,170.0,50.0,0
2023-04-03,Carrot,100.0,,140.0,,200.0,2023,4,April,3,0,Monday,14,2,0,100.0,170.0,70.0,0
2023-04-04,Carrot,100.0,,140.0,,200.0,2023,4,April,4,1,Tuesday,14,2,0,100.0,170.0,70.0,0
2023-04-06,Carrot,100.0,,140.0,,180.0,2023,4,April,6,3,Thursday,14,2,0,100.0,160.0,60.0,0
2023-04-10,Carrot,110.0,,150.0,,180.0,2023,4,April,10,0,Monday,15,2,0,110.0,165.0,55.0,0
2023-04-11,Carrot,110.0,,150.0,,200.0,2023,4,April,11,1,Tuesday,15,2,0,110.0,175.0,65.0,0
2023-04-12,Carrot,200.0,,250.0,,200.0,2023,4,April,12,2,Wednesday,15,2,0,200.0,225.0,25.0,0
2023-04-17,Carrot,200.0,,250.0,,220.0,2023,4,April,17,0,Monday,16,2,0,200.0,235.0,35.0,0
2023-04-18,Carrot,180.0,,230.0,,280.0,2023,4,April,18,1,Tuesday,16,2,0,180.0,255.0,75.0,0
2023-04-19,Carrot,150.0,,200.0,,280.0,2023,4,April,19,2,Wednesday,16,2,0,150.0,240.0,90.0,0
2023-04-20,Carrot,150.0,,200.0,,240.0,2023,4,April,20,3,Thursday,16,2,0,150.0,220.0,70.0,0
2023-04-21,Carrot,150.0,,200.0,,240.0,2023,4,April,21,4,Friday,16,2,0,150.0,220.0,70.0,0
2023-04-24,Carrot,140.0,,180.0,,280.0,2023,4,April,24,0,Monday,17,2,0,140.0,230.0,90.0,0
2023-04-25,Carrot,140.0,,180.0,,240.0,2023,4,April,25,1,Tuesday,17,2,0,140.0,210.0,70.0,0
2023-04-26,Carrot,120.0,,150.0,,240.0,2023,4,April,26,2,Wednesday,17,2,0,120.0,195.0,75.0,0
2023-04-27,Carrot,120.0,,150.0,,200.0,2023,4,April,27,3,Thursday,17,2,0,120.0,175.0,55.0,0
2023-04-28,Carrot,120.0,,150.0,,200.0,2023,4,April,28,4,Friday,17,2,0,120.0,175.0,55.0,0
2023-05-02,Carrot,120.0,,160.0,,240.0,2023,5,May,2,1,Tuesday,18,2,0,120.0,200.0,80.0,0
2023-05-03,Carrot,120.0,,160.0,,200.0,2023,5,May,3,2,Wednesday,18,2,0,120.0,180.0,60.0,0
2023-05-04,Carrot,120.0,,160.0,,180.0,2023,5,May,4,3,Thursday,18,2,0,120.0,170.0,50.0,0
2023-05-08,Carrot,140.0,,180.0,,240.0,2023,5,May,8,0,Monday,19,2,0,140.0,210.0,70.0,0
2023-05-09,Carrot,150.0,,200.0,,240.0,2023,5,May,9,1,Tuesday,19,2,0,150.0,220.0,70.0,0
2023-05-10,Carrot,150.0,,200.0,,240.0,2023,5,May,10,2,Wednesday,19,2,0,150.0,220.0,70.0,0
2023-05-11,Carrot,140.0,,180.0,,240.0,2023,5,May,11,3,Thursday,19,2,0,140.0,210.0,70.0,0
2023-05-12,Carrot,140.0,,180.0,,200.0,2023,5,May,12,4,Friday,19,2,0,140.0,190.0,50.0,0
2023-05-15,Carrot,200.0,,240.0,,280.0,2023,5,May,15,0,Monday,20,2,0,200.0,260.0,60.0,0
2023-05-16,Carrot,200.0,,240.0,,260.0,2023,5,May,16,1,Tuesday,20,2,0,200.0,250.0,50.0,0
2023-05-17,Carrot,180.0,,220.0,,280.0,2023,5,May,17,2,Wednesday,20,2,0,180.0,250.0,70.0,0
2023-05-18,Carrot,180.0,,220.0,,360.0,2023,5,May,18,3,Thursday,20,2,0,180.0,290.0,110.0,0
2023-05-19,Carrot,180.0,,220.0,,320.0,2023,5,May,19,4,Friday,20,2,0,180.0,270.0,90.0,0
2023-05-22,Carrot,250.0,,300.0,,320.0,2023,5,May,22,0,Monday,21,2,0,250.0,310.0,60.0,0
2023-05-23,Carrot,300.0,,350.0,,320.0,2023,5,May,23,1,Tuesday,21,2,0,300.0,335.0,35.0,0
2023-05-24,Carrot,280.0,,320.0,,360.0,2023,5,May,24,2,Wednesday,21,2,0,280.0,340.0,60.0,0
2023-05-25,Carrot,280.0,,320.0,,360.0,2023,5,May,25,3,Thursday,21,2,0,280.0,340.0,60.0,0
2023-05-26,Carrot,260.0,,300.0,,360.0,2023,5,May,26,4,Friday,21,2,0,260.0,330.0,70.0,0
2023-05-29,Carrot,300.0,,350.0,,480.0,2023,5,May,29,0,Monday,22,2,0,300.0,415.0,115.0,0
2023-05-30,Carrot,300.0,,350.0,,480.0,2023,5,May,30,1,Tuesday,22,2,0,300.0,415.0,115.0,0
2023-05-31,Carrot,280.0,,320.0,,400.0,2023,5,May,31,2,Wednesday,22,2,0,280.0,360.0,80.0,0
2023-06-01,Carrot,300.0,,350.0,,400.0,2023,6,June,1,3,Thursday,22,2,0,300.0,375.0,75.0,0
2023-06-02,Carrot,300.0,,350.0,,440.0,2023,6,June,2,4,Friday,22,2,0,300.0,395.0,95.0,0
2023-06-05,Carrot,300.0,,350.0,,440.0,2023,6,June,5,0,Monday,23,2,0,300.0,395.0,95.0,0
2023-06-06,Carrot,300.0,,350.0,,420.0,2023,6,June,6,1,Tuesday,23,2,0,300.0,385.0,85.0,0
2023-06-07,Carrot,280.0,,320.0,,480.0,2023,6,June,7,2,Wednesday,23,2,0,280.0,400.0,120.0,0
2023-06-08,Carrot,280.0,,320.0,,400.0,2023,6,June,8,3,Thursday,23,2,0,280.0,360.0,80.0,0
2023-06-09,Carrot,300.0,,350.0,,400.0,2023,6,June,9,4,Friday,23,2,0,300.0,375.0,75.0,0
2023-06-12,Carrot,330.0,,380.0,,440.0,2023,6,June,12,0,Monday,24,2,0,330.0,410.0,80.0,0
2023-06-13,Carrot,330.0,,380.0,,420.0,2023,6,June,13,1,Tuesday,24,2,0,330.0,400.0,70.0,0
2023-06-14,Carrot,300.0,,350.0,,400.0,2023,6,June,14,2,Wednesday,24,2,0,300.0,375.0,75.0,0
2023-06-15,Carrot,300.0,,350.0,,400.0,2023,6,June,15,3,Thursday,24,2,0,300.0,375.0,75.0,0
2023-06-16,Carrot,280.0,,330.0,,400.0,2023,6,June,16,4,Friday,24,2,0,280.0,365.0,85.0,0
2023-06-19,Carrot,320.0,,360.0,,400.0,2023,6,June,19,0,Monday,25,2,0,320.0,380.0,60.0,0
2023-06-20,Carrot,300.0,,350.0,,440.0,2023,6,June,20,1,Tuesday,25,2,0,300.0,395.0,95.0,0
2023-06-21,Carrot,320.0,,370.0,,400.0,2023,6,June,21,2,Wednesday,25,2,0,320.0,385.0,65.0,0
2023-06-22,Carrot,330.0,,380.0,,400.0,2023,6,June,22,3,Thursday,25,2,0,330.0,390.0,60.0,0
2023-06-23,Carrot,330.0,,380.0,,400.0,2023,6,June,23,4,Friday,25,2,0,330.0,390.0,60.0,0
2023-06-26,Carrot,380.0,,450.0,,460.0,2023,6,June,26,0,Monday,26,2,0,380.0,455.0,75.0,0
2023-06-27,Carrot,380.0,,450.0,,380.0,2023,6,June,27,1,Tuesday,26,2,0,380.0,415.0,35.0,0
2023-06-28,Carrot,380.0,,450.0,,380.0,2023,6,June,28,2,Wednesday,26,2,0,380.0,415.0,35.0,0
2023-07-04,Carrot,380.0,,450.0,,520.0,2023,7,July,4,1,Tuesday,27,3,0,380.0,485.0,105.0,0
2023-07-05,Carrot,400.0,,470.0,,520.0,2023,7,July,5,2,Wednesday,27,3,0,400.0,495.0,95.0,0
2023-07-06,Carrot,420.0,,500.0,,520.0,2023,7,July,6,3,Thursday,27,3,0,420.0,510.0,90.0,0
2023-07-07,Carrot,400.0,,460.0,,520.0,2023,7,July,7,4,Friday,27,3,0,400.0,490.0,90.0,0
2023-07-10,Carrot,400.0,,460.0,,320.0,2023,7,July,10,0,Monday,28,3,0,400.0,390.0,-10.0,0
2023-07-11,Carrot,350.0,,400.0,,400.0,2023,7,July,11,1,Tuesday,28,3,0,350.0,400.0,50.0,0
2023-07-12,Carrot,380.0,,430.0,,480.0,2023,7,July,12,2,Wednesday,28,3,0,380.0,455.0,75.0,0
2023-07-13,Carrot,350.0,,400.0,,520.0,2023,7,July,13,3,Thursday,28,3,0,350.0,460.0,110.0,0
2023-07-14,Carrot,350.0,,400.0,,480.0,2023,7,July,14,4,Friday,28,3,0,350.0,440.0,90.0,0
2023-07-17,Carrot,400.0,,450.0,,520.0,2023,7,July,17,0,Monday,29,3,0,400.0,485.0,85.0,0
2023-07-18,Carrot,400.0,,450.0,,480.0,2023,7,July,18,1,Tuesday,29,3,0,400.0,465.0,65.0,0
2023-07-19,Carrot,400.0,,450.0,,500.0,2023,7,July,19,2,Wednesday,29,3,0,400.0,475.0,75.0,0
2023-07-20,Carrot,400.0,,450.0,,480.0,2023,7,July,20,3,Thursday,29,3,0,400.0,465.0,65.0,0
2023-07-21,Carrot,430.0,,480.0,,480.0,2023,7,July,21,4,Friday,29,3,0,430.0,480.0,50.0,0
2023-07-24,Carrot,450.0,,500.0,,480.0,2023,7,July,24,0,Monday,30,3,0,450.0,490.0,40.0,0
2023-07-25,Carrot,480.0,,530.0,,520.0,2023,7,July,25,1,Tuesday,30,3,0,480.0,525.0,45.0,0
2023-07-26,Carrot,480.0,,530.0,,480.0,2023,7,July,26,2,Wednesday,30,3,0,480.0,505.0,25.0,0
2023-07-27,Carrot,450.0,,500.0,,560.0,2023,7,July,27,3,Thursday,30,3,0,450.0,530.0,80.0,0
2023-07-28,Carrot,450.0,,500.0,,520.0,2023,7,July,28,4,Friday,30,3,0,450.0,510.0,60.0,0
2023-07-31,Carrot,400.0,,450.0,,560.0,2023,7,July,31,0,Monday,31,3,0,400.0,505.0,105.0,0
2023-08-02,Carrot,400.0,,450.0,,560.0,2023,8,August,2,2,Wednesday,31,3,0,400.0,505.0,105.0,0
2023-08-03,Carrot,430.0,,480.0,,480.0,2023,8,August,3,3,Thursday,31,3,0,430.0,480.0,50.0,0
2023-08-04,Carrot,430.0,,480.0,,480.0,2023,8,August,4,4,Friday,31,3,0,430.0,480.0,50.0,0
2023-08-07,Carrot,430.0,,480.0,,560.0,2023,8,August,7,0,Monday,32,3,0,430.0,520.0,90.0,0
2023-08-08,Carrot,430.0,,480.0,,560.0,2023,8,August,8,1,Tuesday,32,3,0,430.0,520.0,90.0,0
2023-08-09,Carrot,400.0,,450.0,,480.0,2023,8,August,9,2,Wednesday,32,3,0,400.0,465.0,65.0,0
2023-08-10,Carrot,400.0,,450.0,,560.0,2023,8,August,10,3,Thursday,32,3,0,400.0,505.0,105.0,0
2023-08-11,Carrot,380.0,,420.0,,480.0,2023,8,August,11,4,Friday,32,3,0,380.0,450.0,70.0,0
2023-08-14,Carrot,420.0,,480.0,,480.0,2023,8,August,14,0,Monday,33,3,0,420.0,480.0,60.0,0
2023-08-15,Carrot,420.0,,480.0,,460.0,2023,8,August,15,1,Tuesday,33,3,0,420.0,470.0,50.0,0
2023-08-16,Carrot,400.0,,450.0,,480.0,2023,8,August,16,2,Wednesday,33,3,0,400.0,465.0,65.0,0
2023-08-17,Carrot,400.0,,450.0,,560.0,2023,8,August,17,3,Thursday,33,3,0,400.0,505.0,105.0,0
2023-08-18,Carrot,400.0,,450.0,,440.0,2023,8,August,18,4,Friday,33,3,0,400.0,445.0,45.0,0
2023-08-21,Carrot,300.0,,350.0,,400.0,2023,8,August,21,0,Monday,34,3,0,300.0,375.0,75.0,0
2023-08-22,Carrot,350.0,,400.0,,400.0,2023,8,August,22,1,Tuesday,34,3,0,350.0,400.0,50.0,0
2023-08-23,Carrot,350.0,,400.0,,440.0,2023,8,August,23,2,Wednesday,34,3,0,350.0,420.0,70.0,0
2023-08-25,Carrot,300.0,,350.0,,440.0,2023,8,August,25,4,Friday,34,3,0,300.0,395.0,95.0,0
2023-08-28,Carrot,300.0,,350.0,,440.0,2023,8,August,28,0,Monday,35,3,0,300.0,395.0,95.0,0
